RNAseq_sampleID,Condition,Pathway,score,Line,Study_part,Passage,Days_grown_Udays,Treatments,Clinical_condition
Sample_25,Control,Vitamin B12 metabolism,26.34290429969629,hFB12,2,18,83.08,Control,Normal
Sample_26,Control,Vitamin B12 metabolism,24.571899394476567,hFB12,2,21,98.08,Control,Normal
Sample_27,Control,Vitamin B12 metabolism,24.326432287251926,hFB12,2,24,115,Control,Normal
Sample_28,Control,Vitamin B12 metabolism,22.199525573756645,hFB12,2,27,134.96,Control,Normal
Sample_29,Control,Vitamin B12 metabolism,24.472536785747817,hFB12,2,30,157.92,Control,Normal
Sample_30,Control,Vitamin B12 metabolism,24.54356936038156,hFB12,2,33,180.88,Control,Normal
Sample_31,Control,Vitamin B12 metabolism,24.185108863643563,hFB12,2,36,202,Control,Normal
Sample_32,Control,Vitamin B12 metabolism,24.865305444083113,hFB13,2,6,22.08,Control,Normal
Sample_33,Control,Vitamin B12 metabolism,25.859891238505554,hFB13,2,9,38.04,Control,Normal
Sample_34,Control,Vitamin B12 metabolism,27.9438285555997,hFB13,2,12,53.04,Control,Normal
Sample_35,Control,Vitamin B12 metabolism,25.429087776794855,hFB13,2,15,68.29,Control,Normal
Sample_36,Control,Vitamin B12 metabolism,26.01723767021952,hFB13,2,18,83.17,Control,Normal
Sample_37,Control,Vitamin B12 metabolism,26.080866810624414,hFB13,2,21,98.13,Control,Normal
Sample_38,Control,Vitamin B12 metabolism,26.876269925539045,hFB13,2,24,115.33,Control,Normal
Sample_39,Control,Vitamin B12 metabolism,26.986321077921414,hFB13,2,27,136.29,Control,Normal
Sample_40,Control,Vitamin B12 metabolism,25.76229451210494,hFB13,2,30,158.21,Control,Normal
Sample_41,Control,Vitamin B12 metabolism,26.6132719555171,hFB13,2,33,182.08,Control,Normal
Sample_42,Control,Vitamin B12 metabolism,26.191310880278436,hFB13,2,36,202.25,Control,Normal
Sample_43,Control,Vitamin B12 metabolism,22.69894399373097,hFB14,2,10,22.42,Control,Normal
Sample_44,Control,Vitamin B12 metabolism,24.98268352929791,hFB14,2,13,39.13,Control,Normal
Sample_45,Control,Vitamin B12 metabolism,24.517889646300723,hFB14,2,16,55.04,Control,Normal
Sample_46,Control,Vitamin B12 metabolism,25.822287799025492,hFB14,2,19,70.13,Control,Normal
Sample_47,Control,Vitamin B12 metabolism,26.143684081216527,hFB14,2,22,85.08,Control,Normal
Sample_48,Control,Vitamin B12 metabolism,24.955768568054456,hFB14,2,25,100.29,Control,Normal
Sample_49,Control,Vitamin B12 metabolism,27.22551534822471,hFB14,2,31,140.38,Control,Normal
Sample_21,Control,Transcription,12.880308738979538,hFB12,2,6,21.21,Control,Normal
Sample_22,Control,Transcription,11.429403705889825,hFB12,2,9,37.33,Control,Normal
Sample_23,Control,Transcription,12.137244187662153,hFB12,2,12,52.96,Control,Normal
Sample_24,Control,Transcription,11.634899093650981,hFB12,2,15,68.08,Control,Normal
Sample_25,Control,Transcription,12.357592144950704,hFB12,2,18,83.08,Control,Normal
Sample_26,Control,Transcription,12.152801271151553,hFB12,2,21,98.08,Control,Normal
Sample_27,Control,Transcription,11.646493966234983,hFB12,2,24,115,Control,Normal
Sample_28,Control,Transcription,11.931940753817129,hFB12,2,27,134.96,Control,Normal
Sample_29,Control,Transcription,11.346322472746714,hFB12,2,30,157.92,Control,Normal
Sample_30,Control,Transcription,11.41981577153324,hFB12,2,33,180.88,Control,Normal
Sample_31,Control,Transcription,11.53530471515806,hFB12,2,36,202,Control,Normal
Sample_32,Control,Transcription,13.015008572374125,hFB13,2,6,22.08,Control,Normal
Sample_33,Control,Transcription,12.619615970554756,hFB13,2,9,38.04,Control,Normal
Sample_34,Control,Transcription,12.357675647074418,hFB13,2,12,53.04,Control,Normal
Sample_35,Control,Transcription,12.369993110620362,hFB13,2,15,68.29,Control,Normal
Sample_36,Control,Transcription,12.961825124012913,hFB13,2,18,83.17,Control,Normal
Sample_37,Control,Transcription,12.112818228531388,hFB13,2,21,98.13,Control,Normal
Sample_38,Control,Transcription,10.7221475244712,hFB13,2,24,115.33,Control,Normal
Sample_39,Control,Transcription,11.331418131827096,hFB13,2,27,136.29,Control,Normal
Sample_40,Control,Transcription,11.238119636891739,hFB13,2,30,158.21,Control,Normal
Sample_41,Control,Transcription,11.00710970662223,hFB13,2,33,182.08,Control,Normal
Sample_42,Control,Transcription,11.148900875969133,hFB13,2,36,202.25,Control,Normal
Sample_43,Control,Transcription,12.840239342698025,hFB14,2,10,22.42,Control,Normal
Sample_44,Control,Transcription,11.979194220607198,hFB14,2,13,39.13,Control,Normal
Sample_45,Control,Transcription,11.825978120270241,hFB14,2,16,55.04,Control,Normal
Sample_46,Control,Transcription,12.448507696714454,hFB14,2,19,70.13,Control,Normal
Sample_47,Control,Transcription,11.23394848444329,hFB14,2,22,85.08,Control,Normal
Sample_48,Control,Transcription,11.27585528251549,hFB14,2,25,100.29,Control,Normal
Sample_49,Control,Transcription,11.327513207860232,hFB14,2,31,140.38,Control,Normal
Sample_21,Control,SLC25A family,32.80836134955909,hFB12,2,6,21.21,Control,Normal
Sample_22,Control,SLC25A family,32.33954647067283,hFB12,2,9,37.33,Control,Normal
Sample_23,Control,SLC25A family,33.061672183876375,hFB12,2,12,52.96,Control,Normal
Sample_24,Control,SLC25A family,32.218400149122736,hFB12,2,15,68.08,Control,Normal
Sample_25,Control,SLC25A family,31.941707228490444,hFB12,2,18,83.08,Control,Normal
Sample_26,Control,SLC25A family,30.1946005238636,hFB12,2,21,98.08,Control,Normal
Sample_27,Control,SLC25A family,30.30117644922489,hFB12,2,24,115,Control,Normal
Sample_28,Control,SLC25A family,30.771794340512493,hFB12,2,27,134.96,Control,Normal
Sample_29,Control,SLC25A family,29.308310642559423,hFB12,2,30,157.92,Control,Normal
Sample_30,Control,SLC25A family,30.469406432253553,hFB12,2,33,180.88,Control,Normal
Sample_31,Control,SLC25A family,29.84037518524822,hFB12,2,36,202,Control,Normal
Sample_32,Control,SLC25A family,32.98531782848527,hFB13,2,6,22.08,Control,Normal
Sample_33,Control,SLC25A family,32.253081836359286,hFB13,2,9,38.04,Control,Normal
Sample_34,Control,SLC25A family,32.71344965871305,hFB13,2,12,53.04,Control,Normal
Sample_35,Control,SLC25A family,32.39277571344793,hFB13,2,15,68.29,Control,Normal
Sample_36,Control,SLC25A family,31.558824369314742,hFB13,2,18,83.17,Control,Normal
Sample_37,Control,SLC25A family,33.085593102758494,hFB13,2,21,98.13,Control,Normal
Sample_38,Control,SLC25A family,32.65476590986594,hFB13,2,24,115.33,Control,Normal
Sample_39,Control,SLC25A family,31.269904742080143,hFB13,2,27,136.29,Control,Normal
Sample_40,Control,SLC25A family,31.027407004797197,hFB13,2,30,158.21,Control,Normal
Sample_41,Control,SLC25A family,31.336084529119194,hFB13,2,33,182.08,Control,Normal
Sample_42,Control,SLC25A family,31.10887096926857,hFB13,2,36,202.25,Control,Normal
Sample_43,Control,SLC25A family,30.10981588938209,hFB14,2,10,22.42,Control,Normal
Sample_44,Control,SLC25A family,29.994073442671596,hFB14,2,13,39.13,Control,Normal
Sample_45,Control,SLC25A family,29.267314232157894,hFB14,2,16,55.04,Control,Normal
Sample_46,Control,SLC25A family,30.057971452415313,hFB14,2,19,70.13,Control,Normal
Sample_47,Control,SLC25A family,28.981656519292773,hFB14,2,22,85.08,Control,Normal
Sample_48,Control,SLC25A family,28.026267218767458,hFB14,2,25,100.29,Control,Normal
Sample_49,Control,SLC25A family,28.530070530351196,hFB14,2,31,140.38,Control,Normal
Sample_21,Control,SAM,17.762079422121218,hFB12,2,6,21.21,Control,Normal
Sample_22,Control,SAM,18.13695707275381,hFB12,2,9,37.33,Control,Normal
Sample_23,Control,SAM,18.595365229403324,hFB12,2,12,52.96,Control,Normal
Sample_24,Control,SAM,17.380202326956315,hFB12,2,15,68.08,Control,Normal
Sample_25,Control,SAM,18.977062139483007,hFB12,2,18,83.08,Control,Normal
Sample_26,Control,SAM,17.638052164190988,hFB12,2,21,98.08,Control,Normal
Sample_27,Control,SAM,17.157899813217764,hFB12,2,24,115,Control,Normal
Sample_28,Control,SAM,18.22635661939905,hFB12,2,27,134.96,Control,Normal
Sample_29,Control,SAM,18.92604349210512,hFB12,2,30,157.92,Control,Normal
Sample_30,Control,SAM,16.292538610284,hFB12,2,33,180.88,Control,Normal
Sample_31,Control,SAM,18.19811195071311,hFB12,2,36,202,Control,Normal
Sample_32,Control,SAM,15.996731704189646,hFB13,2,6,22.08,Control,Normal
Sample_33,Control,SAM,17.88597938552835,hFB13,2,9,38.04,Control,Normal
Sample_34,Control,SAM,17.95982041468922,hFB13,2,12,53.04,Control,Normal
Sample_35,Control,SAM,17.240701916241036,hFB13,2,15,68.29,Control,Normal
Sample_36,Control,SAM,17.624313983451653,hFB13,2,18,83.17,Control,Normal
Sample_37,Control,SAM,18.308944113986733,hFB13,2,21,98.13,Control,Normal
Sample_38,Control,SAM,17.85917848061974,hFB13,2,24,115.33,Control,Normal
Sample_39,Control,SAM,17.56584776097494,hFB13,2,27,136.29,Control,Normal
Sample_40,Control,SAM,17.1975383942521,hFB13,2,30,158.21,Control,Normal
Sample_41,Control,SAM,17.750758620659497,hFB13,2,33,182.08,Control,Normal
Sample_42,Control,SAM,18.62777553841402,hFB13,2,36,202.25,Control,Normal
Sample_43,Control,SAM,17.47199671880939,hFB14,2,10,22.42,Control,Normal
Sample_44,Control,SAM,16.34327729705,hFB14,2,13,39.13,Control,Normal
Sample_45,Control,SAM,15.862916483575653,hFB14,2,16,55.04,Control,Normal
Sample_46,Control,SAM,17.094385255714084,hFB14,2,19,70.13,Control,Normal
Sample_47,Control,SAM,16.44736826140383,hFB14,2,22,85.08,Control,Normal
Sample_48,Control,SAM,17.35295235659112,hFB14,2,25,100.29,Control,Normal
Sample_49,Control,SAM,18.562983910807418,hFB14,2,31,140.38,Control,Normal
Sample_21,Control,CI subunits,523.5169919565741,hFB12,2,6,21.21,Control,Normal
Sample_22,Control,CI subunits,501.92759829566427,hFB12,2,9,37.33,Control,Normal
Sample_23,Control,CI subunits,491.3709148073595,hFB12,2,12,52.96,Control,Normal
Sample_24,Control,CI subunits,500.14316002849665,hFB12,2,15,68.08,Control,Normal
Sample_25,Control,CI subunits,513.8161791203181,hFB12,2,18,83.08,Control,Normal
Sample_26,Control,CI subunits,499.97520173415165,hFB12,2,21,98.08,Control,Normal
Sample_27,Control,CI subunits,508.1693253026478,hFB12,2,24,115,Control,Normal
Sample_28,Control,CI subunits,507.25428769919927,hFB12,2,27,134.96,Control,Normal
Sample_29,Control,CI subunits,460.75635858542853,hFB12,2,30,157.92,Control,Normal
Sample_30,Control,CI subunits,480.07509091637377,hFB12,2,33,180.88,Control,Normal
Sample_31,Control,CI subunits,474.6283882712273,hFB12,2,36,202,Control,Normal
Sample_32,Control,CI subunits,567.5359994119441,hFB13,2,6,22.08,Control,Normal
Sample_33,Control,CI subunits,509.5384968910285,hFB13,2,9,38.04,Control,Normal
Sample_34,Control,CI subunits,500.2308756893431,hFB13,2,12,53.04,Control,Normal
Sample_35,Control,CI subunits,508.3205032755496,hFB13,2,15,68.29,Control,Normal
Sample_36,Control,CI subunits,541.3166643914318,hFB13,2,18,83.17,Control,Normal
Sample_37,Control,CI subunits,561.1060702361169,hFB13,2,21,98.13,Control,Normal
Sample_38,Control,CI subunits,575.0897191865319,hFB13,2,24,115.33,Control,Normal
Sample_39,Control,CI subunits,519.8733058239759,hFB13,2,27,136.29,Control,Normal
Sample_40,Control,CI subunits,594.5439677211422,hFB13,2,30,158.21,Control,Normal
Sample_41,Control,CI subunits,580.6482848140772,hFB13,2,33,182.08,Control,Normal
Sample_42,Control,CI subunits,573.9739134421608,hFB13,2,36,202.25,Control,Normal
Sample_43,Control,CI subunits,419.8749961411606,hFB14,2,10,22.42,Control,Normal
Sample_44,Control,CI subunits,412.1775677158056,hFB14,2,13,39.13,Control,Normal
Sample_45,Control,CI subunits,375.450178866914,hFB14,2,16,55.04,Control,Normal
Sample_46,Control,CI subunits,452.4173139477941,hFB14,2,19,70.13,Control,Normal
Sample_47,Control,CI subunits,460.7432810332669,hFB14,2,22,85.08,Control,Normal
Sample_48,Control,CI subunits,476.4728357266379,hFB14,2,25,100.29,Control,Normal
Sample_49,Control,CI subunits,545.792199307883,hFB14,2,31,140.38,Control,Normal
Sample_21,Control,OXA,83.73846825661984,hFB12,2,6,21.21,Control,Normal
Sample_22,Control,OXA,81.05530055685094,hFB12,2,9,37.33,Control,Normal
Sample_23,Control,OXA,95.8505280253714,hFB12,2,12,52.96,Control,Normal
Sample_24,Control,OXA,96.8923767952563,hFB12,2,15,68.08,Control,Normal
Sample_25,Control,OXA,93.06220168197125,hFB12,2,18,83.08,Control,Normal
Sample_26,Control,OXA,86.30335338401247,hFB12,2,21,98.08,Control,Normal
Sample_27,Control,OXA,77.32477912028696,hFB12,2,24,115,Control,Normal
Sample_28,Control,OXA,77.00597053467693,hFB12,2,27,134.96,Control,Normal
Sample_29,Control,OXA,68.0510034649214,hFB12,2,30,157.92,Control,Normal
Sample_30,Control,OXA,72.00101941948577,hFB12,2,33,180.88,Control,Normal
Sample_31,Control,OXA,73.73294184928204,hFB12,2,36,202,Control,Normal
Sample_32,Control,OXA,86.5135646646764,hFB13,2,6,22.08,Control,Normal
Sample_33,Control,OXA,88.94123141668368,hFB13,2,9,38.04,Control,Normal
Sample_34,Control,OXA,90.66225771204158,hFB13,2,12,53.04,Control,Normal
Sample_35,Control,OXA,89.63238362503863,hFB13,2,15,68.29,Control,Normal
Sample_36,Control,OXA,85.66822025333664,hFB13,2,18,83.17,Control,Normal
Sample_37,Control,OXA,95.7519083844128,hFB13,2,21,98.13,Control,Normal
Sample_38,Control,OXA,86.68767734280756,hFB13,2,24,115.33,Control,Normal
Sample_39,Control,OXA,89.27667146627378,hFB13,2,27,136.29,Control,Normal
Sample_40,Control,OXA,91.65044177227,hFB13,2,30,158.21,Control,Normal
Sample_41,Control,OXA,78.8198265937066,hFB13,2,33,182.08,Control,Normal
Sample_42,Control,OXA,75.19941318280068,hFB13,2,36,202.25,Control,Normal
Sample_43,Control,OXA,76.97268359905281,hFB14,2,10,22.42,Control,Normal
Sample_44,Control,OXA,79.48845770995,hFB14,2,13,39.13,Control,Normal
Sample_45,Control,OXA,83.74128132742892,hFB14,2,16,55.04,Control,Normal
Sample_46,Control,OXA,81.20556900239194,hFB14,2,19,70.13,Control,Normal
Sample_47,Control,OXA,80.97414628216961,hFB14,2,22,85.08,Control,Normal
Sample_48,Control,OXA,74.48001718261325,hFB14,2,25,100.29,Control,Normal
Sample_49,Control,OXA,86.59984047507413,hFB14,2,31,140.38,Control,Normal
Sample_21,Control,Tetrahydrobiopterin synthesis,9.156316027714881,hFB12,2,6,21.21,Control,Normal
Sample_22,Control,Tetrahydrobiopterin synthesis,8.832328843448574,hFB12,2,9,37.33,Control,Normal
Sample_23,Control,Tetrahydrobiopterin synthesis,8.339653124034136,hFB12,2,12,52.96,Control,Normal
Sample_24,Control,Tetrahydrobiopterin synthesis,8.469942942041511,hFB12,2,15,68.08,Control,Normal
Sample_25,Control,Tetrahydrobiopterin synthesis,7.332358657659542,hFB12,2,18,83.08,Control,Normal
Sample_26,Control,Tetrahydrobiopterin synthesis,8.36250660067744,hFB12,2,21,98.08,Control,Normal
Sample_27,Control,Tetrahydrobiopterin synthesis,6.940097096279505,hFB12,2,24,115,Control,Normal
Sample_28,Control,Tetrahydrobiopterin synthesis,7.412442337570936,hFB12,2,27,134.96,Control,Normal
Sample_29,Control,Tetrahydrobiopterin synthesis,6.974601020027109,hFB12,2,30,157.92,Control,Normal
Sample_30,Control,Tetrahydrobiopterin synthesis,7.746597749779944,hFB12,2,33,180.88,Control,Normal
Sample_31,Control,Tetrahydrobiopterin synthesis,7.513729198826607,hFB12,2,36,202,Control,Normal
Sample_32,Control,Tetrahydrobiopterin synthesis,8.582561901281844,hFB13,2,6,22.08,Control,Normal
Sample_33,Control,Tetrahydrobiopterin synthesis,9.342105484826563,hFB13,2,9,38.04,Control,Normal
Sample_34,Control,Tetrahydrobiopterin synthesis,8.981142329831815,hFB13,2,12,53.04,Control,Normal
Sample_35,Control,Tetrahydrobiopterin synthesis,7.810609867499587,hFB13,2,15,68.29,Control,Normal
Sample_36,Control,Tetrahydrobiopterin synthesis,9.546930294555107,hFB13,2,18,83.17,Control,Normal
Sample_37,Control,Tetrahydrobiopterin synthesis,9.60511370476773,hFB13,2,21,98.13,Control,Normal
Sample_38,Control,Tetrahydrobiopterin synthesis,10.087170643265075,hFB13,2,24,115.33,Control,Normal
Sample_39,Control,Tetrahydrobiopterin synthesis,9.651540451408874,hFB13,2,27,136.29,Control,Normal
Sample_40,Control,Tetrahydrobiopterin synthesis,8.833226002912959,hFB13,2,30,158.21,Control,Normal
Sample_41,Control,Tetrahydrobiopterin synthesis,9.594676592525435,hFB13,2,33,182.08,Control,Normal
Sample_42,Control,Tetrahydrobiopterin synthesis,10.18097262225189,hFB13,2,36,202.25,Control,Normal
Sample_43,Control,Tetrahydrobiopterin synthesis,8.149626361564993,hFB14,2,10,22.42,Control,Normal
Sample_44,Control,Tetrahydrobiopterin synthesis,8.659544501335509,hFB14,2,13,39.13,Control,Normal
Sample_45,Control,Tetrahydrobiopterin synthesis,8.83201806065257,hFB14,2,16,55.04,Control,Normal
Sample_46,Control,Tetrahydrobiopterin synthesis,9.24318757724644,hFB14,2,19,70.13,Control,Normal
Sample_47,Control,Tetrahydrobiopterin synthesis,9.424151663622247,hFB14,2,22,85.08,Control,Normal
Sample_48,Control,Tetrahydrobiopterin synthesis,9.385831361345325,hFB14,2,25,100.29,Control,Normal
Sample_49,Control,Tetrahydrobiopterin synthesis,10.345621758687189,hFB14,2,31,140.38,Control,Normal
Sample_21,Control,Vitamin B6 metabolism,29.258239417290667,hFB12,2,6,21.21,Control,Normal
Sample_22,Control,Vitamin B6 metabolism,28.29930442028453,hFB12,2,9,37.33,Control,Normal
Sample_23,Control,Vitamin B6 metabolism,28.876622616172156,hFB12,2,12,52.96,Control,Normal
Sample_24,Control,Vitamin B6 metabolism,26.113538118167927,hFB12,2,15,68.08,Control,Normal
Sample_25,Control,Vitamin B6 metabolism,24.238203210419073,hFB12,2,18,83.08,Control,Normal
Sample_26,Control,Vitamin B6 metabolism,23.268981477323678,hFB12,2,21,98.08,Control,Normal
Sample_27,Control,Vitamin B6 metabolism,22.94125571697279,hFB12,2,24,115,Control,Normal
Sample_28,Control,Vitamin B6 metabolism,23.386642428822732,hFB12,2,27,134.96,Control,Normal
Sample_29,Control,Vitamin B6 metabolism,22.546051991988662,hFB12,2,30,157.92,Control,Normal
Sample_30,Control,Vitamin B6 metabolism,26.333280326892,hFB12,2,33,180.88,Control,Normal
Sample_31,Control,Vitamin B6 metabolism,28.13784953445323,hFB12,2,36,202,Control,Normal
Sample_32,Control,Vitamin B6 metabolism,34.196408804824145,hFB13,2,6,22.08,Control,Normal
Sample_33,Control,Vitamin B6 metabolism,29.15050048353325,hFB13,2,9,38.04,Control,Normal
Sample_34,Control,Vitamin B6 metabolism,29.65398105284533,hFB13,2,12,53.04,Control,Normal
Sample_35,Control,Vitamin B6 metabolism,29.626186618906726,hFB13,2,15,68.29,Control,Normal
Sample_36,Control,Vitamin B6 metabolism,30.446209429257813,hFB13,2,18,83.17,Control,Normal
Sample_37,Control,Vitamin B6 metabolism,30.1401708807659,hFB13,2,21,98.13,Control,Normal
Sample_38,Control,Vitamin B6 metabolism,29.848847520358483,hFB13,2,24,115.33,Control,Normal
Sample_39,Control,Vitamin B6 metabolism,29.28343865229623,hFB13,2,27,136.29,Control,Normal
Sample_40,Control,Vitamin B6 metabolism,27.341971035811625,hFB13,2,30,158.21,Control,Normal
Sample_41,Control,Vitamin B6 metabolism,30.63578817547696,hFB13,2,33,182.08,Control,Normal
Sample_42,Control,Vitamin B6 metabolism,31.333063236746597,hFB13,2,36,202.25,Control,Normal
Sample_43,Control,Vitamin B6 metabolism,29.12948530308678,hFB14,2,10,22.42,Control,Normal
Sample_44,Control,Vitamin B6 metabolism,26.95172921167872,hFB14,2,13,39.13,Control,Normal
Sample_45,Control,Vitamin B6 metabolism,28.175929610802193,hFB14,2,16,55.04,Control,Normal
Sample_46,Control,Vitamin B6 metabolism,30.23768841981924,hFB14,2,19,70.13,Control,Normal
